RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Set
9135,15804357,Loggia,481,France,Male,40,3,0,1,Has Credit Card,Active,32319.93,Stay,Test
9136,15664432,Chao,727,Spain,Female,49,7,96296.78,1,Has Credit Card,Not Active,190457.87,Exit,Train
9137,15688984,Belonwu,595,France,Male,20,4,95830.43,1,Has Credit Card,Not Active,177738.98,Stay,Train
9138,15583026,Welch,535,France,Female,38,0,135919.33,1,Has Credit Card,Not Active,80425.65,Stay,Test
9139,15771668,Henderson,578,France,Male,59,10,185966.64,1,No Credit Card,Not Active,9445.42,Exit,Train
9140,15779904,Yobanna,597,France,Female,29,5,0,2,Has Credit Card,Active,174825.57,Stay,Train
9141,15784323,Gallo,449,France,Female,21,7,0,2,No Credit Card,Not Active,175743.92,Stay,Train
9142,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,Has Credit Card,Not Active,54949.73,Stay,Train
9143,15663312,Marino,494,France,Female,35,9,112727.06,2,Has Credit Card,Not Active,183752.91,Stay,Test
9144,15793197,Bailey,676,France,Female,34,8,100359.54,1,No Credit Card,Not Active,46038.28,Stay,Train
9145,15731463,Gboliwe,818,Germany,Male,43,10,105301.5,1,Has Credit Card,Active,78941.59,Stay,Test
9146,15621768,Chukwuhaenye,712,Spain,Male,45,6,112994.65,1,No Credit Card,Not Active,198398.68,Stay,Train
9147,15691323,Bianchi,672,Germany,Male,40,4,89025.88,2,Has Credit Card,Not Active,188892.19,Stay,Train
9148,15781326,Ford,636,France,Male,35,9,95478.17,1,No Credit Card,Not Active,169286.74,Stay,Train
9149,15595640,Rizzo,698,France,Male,37,8,0,2,No Credit Card,Not Active,145004.39,Stay,Test
9150,15814331,Lung,597,Germany,Female,43,7,119127.46,2,Has Credit Card,Not Active,55809.92,Stay,Test
9151,15602030,Ramirez,717,France,Male,28,4,128206.79,1,Has Credit Card,Active,54272.12,Stay,Train
9152,15747974,Sabbatini,614,France,Male,49,1,0,2,Has Credit Card,Not Active,192440.54,Stay,Train
9153,15611315,Ts'ao,708,Germany,Female,23,4,71433.08,1,Has Credit Card,Not Active,103697.57,Stay,Train
9154,15636977,Trevisan,507,Germany,Male,36,9,118214.32,3,Has Credit Card,Not Active,119110.03,Exit,Train
9155,15690337,Chinwenma,581,France,Female,27,5,102258.11,2,Has Credit Card,Not Active,194681.6,Stay,Train
9156,15680666,Berry,579,Spain,Female,39,2,151963.26,2,Has Credit Card,Not Active,158948.63,Stay,Test
9157,15679551,Colombo,504,Spain,Female,46,2,163764.84,1,Has Credit Card,Active,165122.55,Exit,Train
9158,15778915,Harris,737,France,Female,32,7,128551.36,2,No Credit Card,Active,189402.71,Stay,Train
9159,15568849,Bryan,540,Spain,Female,31,10,118158.74,1,Has Credit Card,Active,158027.57,Stay,Train
9160,15747762,Chigozie,609,France,Male,32,7,118520.41,1,No Credit Card,Not Active,3815.48,Stay,Train
9161,15753679,Mullawirraburka,778,France,Male,24,4,0,2,Has Credit Card,Active,162809.2,Stay,Train
9162,15750049,Steele,621,France,Male,40,10,163823.37,1,No Credit Card,Not Active,89519.47,Stay,Test
9163,15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,Has Credit Card,Active,25165.36,Exit,Train
9164,15802368,Ch'eng,608,France,Female,47,6,0,1,Has Credit Card,Active,126012.57,Stay,Train
9165,15767488,Berry,680,Spain,Male,36,7,0,2,Has Credit Card,Not Active,20109.21,Stay,Train
9166,15669946,Jen,663,Germany,Female,46,2,141726.88,1,Has Credit Card,Active,58257.23,Stay,Test
9167,15612103,Wang,627,Germany,Female,35,2,137852.96,1,Has Credit Card,Active,172269.21,Exit,Train
9168,15645353,Chubb,607,France,Male,26,1,0,1,Has Credit Card,Not Active,29818.2,Stay,Train
9169,15650018,Chen,681,France,Female,43,8,154100.3,1,No Credit Card,Not Active,114659.81,Stay,Train
9170,15659002,Mazzanti,766,France,Female,45,6,0,2,No Credit Card,Not Active,147184.74,Stay,Train
9171,15616028,T'ao,694,France,Male,30,2,0,3,No Credit Card,Active,15039.41,Stay,Test
9172,15660475,Ndubueze,411,France,Female,54,9,0,1,No Credit Card,Active,76621.49,Stay,Test
9173,15652615,Ferri,742,France,Male,39,8,140004.96,1,Has Credit Card,Active,92985.78,Stay,Train
9174,15653572,Thornton,673,Spain,Male,43,8,127132.96,1,No Credit Card,Active,6009.27,Exit,Test
9175,15628059,DeRose,529,France,Male,61,1,0,2,Has Credit Card,Active,191370.97,Stay,Train
9176,15703413,Montes,519,France,Female,38,7,125328.56,1,Has Credit Card,Not Active,188225.67,Stay,Train
9177,15610433,Kwemto,573,France,Male,35,9,0,2,Has Credit Card,Not Active,11743.89,Stay,Test
9178,15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,Has Credit Card,Not Active,136846.75,Stay,Train
9179,15645637,Huggins,798,Germany,Female,39,6,119787.76,1,Has Credit Card,Active,164248.33,Stay,Train
9180,15590888,Wade,693,Spain,Female,34,10,107556.06,2,No Credit Card,Not Active,154631.35,Stay,Train
9181,15568326,Kenenna,637,France,Female,44,2,0,2,Has Credit Card,Not Active,149665.65,Stay,Train
9182,15655368,Wheeler,672,France,Male,47,1,0,1,No Credit Card,Not Active,91574.92,Stay,Train
9183,15665579,Cartwright,597,France,Female,28,0,142705.95,1,Has Credit Card,Not Active,127233.39,Stay,Train
9184,15676091,Iloerika,543,France,Male,42,7,0,1,Has Credit Card,Active,56650.47,Stay,Train
9185,15716984,Palermo,695,Spain,Female,56,4,0,2,Has Credit Card,Not Active,84644.76,Stay,Train
9186,15715078,Nkemakolam,584,France,Male,35,6,161613.94,2,Has Credit Card,Active,148238.16,Stay,Train
9187,15569452,Butler,652,Germany,Female,58,3,116353.2,2,No Credit Card,Active,193502.9,Stay,Test
9188,15628863,Calabresi,601,France,Male,38,4,60013.81,1,Has Credit Card,Active,38020.05,Stay,Test
9189,15778192,Nkemdilim,628,Spain,Male,28,4,0,2,Has Credit Card,Active,176750.81,Stay,Train
9190,15793723,Ch'iu,607,Germany,Male,32,9,144272.07,2,Has Credit Card,Not Active,176580.63,Stay,Test
9191,15798943,Alexander,646,France,Female,46,8,0,2,Has Credit Card,Not Active,133059.15,Stay,Test
9192,15764708,Chiabuotu,572,France,Male,30,6,117696.67,1,Has Credit Card,Not Active,100843.82,Stay,Train
9193,15791040,Vasilyeva,801,Spain,Male,58,1,79954.61,2,Has Credit Card,Active,30484.19,Stay,Train
9194,15631512,Schneider,597,France,Female,26,8,149989.39,1,Has Credit Card,Not Active,42330.58,Stay,Train
9195,15640106,Mason,613,France,Male,40,7,124339.9,1,No Credit Card,Not Active,193309.58,Stay,Test
9196,15710315,Chukwukadibia,529,Germany,Male,29,4,135759.4,1,No Credit Card,Not Active,112813.79,Exit,Train
9197,15771535,Tsui,794,Spain,Female,37,9,0,2,Has Credit Card,Not Active,68008.85,Stay,Train
9198,15611947,Banks,557,France,Male,34,3,83074,1,Has Credit Card,Not Active,132673.22,Stay,Train
9199,15670266,Shih,499,France,Female,28,4,141792.61,1,Has Credit Card,Active,22001.91,Stay,Train
9200,15609083,Tretiakova,544,France,Female,26,6,0,1,Has Credit Card,Not Active,100200.4,Exit,Train
9201,15567923,Barese,739,France,Female,30,6,0,1,No Credit Card,Not Active,122604.44,Stay,Test
9202,15788183,Longo,458,Germany,Female,43,1,106870.12,2,Has Credit Card,Not Active,100564.37,Stay,Train
9203,15735782,MacDonald,528,France,Male,31,9,120962.59,1,Has Credit Card,Not Active,5419.31,Stay,Test
9204,15774401,Chambers,773,Spain,Male,51,4,0,2,No Credit Card,Not Active,123587.83,Exit,Test
9205,15737971,Cowen,646,France,Female,30,5,0,2,Has Credit Card,Not Active,13935.32,Stay,Train
9206,15758750,Iweobiegbunam,564,France,Male,31,0,110527.17,1,Has Credit Card,Active,87060.77,Stay,Train
9207,15611767,Mai,624,Germany,Female,52,0,133723.43,1,No Credit Card,Not Active,4859.59,Exit,Train
9208,15643770,Yu,682,France,Female,52,5,112670.48,1,Has Credit Card,Not Active,21085.17,Exit,Train
9209,15744717,Duffy,726,France,Female,44,2,0,2,Has Credit Card,Active,26733.86,Stay,Train
9210,15570681,Chiang,560,France,Male,24,1,116084.32,1,Has Credit Card,Not Active,89734.7,Stay,Train
9211,15792650,Watts,382,Spain,Male,36,0,0,1,Has Credit Card,Active,179540.73,Exit,Train
9212,15605531,Daly,457,Spain,Female,38,6,0,2,Has Credit Card,Not Active,173219.09,Stay,Train
9213,15605339,Baker,673,France,Female,37,10,0,2,Has Credit Card,Active,37411.35,Stay,Test
9214,15672216,Uvarov,584,France,Female,40,4,82441.75,1,No Credit Card,Not Active,80852.11,Stay,Train
9215,15812893,Costa,629,France,Female,39,10,0,2,Has Credit Card,Active,43174.49,Exit,Test
9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,Has Credit Card,Active,70927.11,Exit,Train
9217,15701364,Doherty,724,France,Male,30,10,0,2,Has Credit Card,Active,54265.55,Stay,Train
9218,15762588,Kaleski,644,France,Male,31,5,0,2,Has Credit Card,Active,41872.17,Stay,Test
9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,Has Credit Card,Not Active,15068.53,Exit,Train
9220,15712596,Huang,499,France,Male,31,4,0,1,Has Credit Card,Not Active,25950.49,Stay,Train
9221,15600399,Trentino,598,France,Male,60,4,0,1,Has Credit Card,Not Active,197727.14,Exit,Train
9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,Has Credit Card,Not Active,79555.08,Exit,Train
9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,Has Credit Card,Active,15607.27,Stay,Train
9224,15623489,Tu,543,France,Female,67,0,128843.67,1,Has Credit Card,Active,134612.48,Stay,Train
9225,15667944,Onuchukwu,679,France,Male,39,0,86843.61,1,No Credit Card,Active,159830.58,Stay,Train
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,Has Credit Card,Active,162961.79,Stay,Train
9227,15779913,Davidson,586,France,Male,27,5,130231.8,2,Has Credit Card,Active,192427.16,Stay,Train
9228,15644977,Goddard,776,France,Female,31,5,0,2,Has Credit Card,Not Active,92647.94,Stay,Train
9229,15749679,Beck,699,France,Male,39,2,109724.38,1,Has Credit Card,Active,180022.39,Stay,Train
9230,15629010,Beam,847,Germany,Female,35,5,111743.43,1,Has Credit Card,Active,183584.14,Stay,Train
9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,Has Credit Card,Active,28750.67,Stay,Train
9232,15767781,Godfrey,648,France,Male,38,10,82697.28,1,Has Credit Card,Not Active,74846.67,Stay,Train
9233,15635364,Gray,618,France,Female,49,9,44301.43,3,Has Credit Card,Active,89729.3,Exit,Train
9234,15722004,Hsiung,543,France,Female,31,4,138317.94,1,No Credit Card,Not Active,61843.73,Stay,Test
9235,15766044,Cameron,642,Germany,Male,49,4,120688.61,1,Has Credit Card,Not Active,24770.22,Exit,Train
9236,15586680,Fleming,462,France,Male,27,4,176913.52,1,Has Credit Card,Not Active,80587.27,Stay,Train
9237,15635388,Austin,640,Spain,Male,47,6,89047.14,1,Has Credit Card,Not Active,116286.25,Stay,Train
9238,15655175,Wallace,740,Germany,Male,40,4,114318.78,2,Has Credit Card,Not Active,129333.69,Exit,Train
9239,15639133,Ku,773,France,Female,50,4,0,2,Has Credit Card,Not Active,129372.94,Stay,Test
9240,15799653,Fiorentino,583,Germany,Female,32,7,94753.55,2,Has Credit Card,Active,18149.03,Stay,Test
9241,15723872,Buccho,589,Spain,Female,46,10,0,2,No Credit Card,Active,168369.37,Stay,Train
9242,15775627,Gordon,509,France,Male,35,8,0,2,No Credit Card,Active,67431.28,Stay,Train
9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,Has Credit Card,Not Active,177092.16,Stay,Train
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,Has Credit Card,Active,93736.69,Stay,Train
9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,Has Credit Card,Not Active,131647.31,Stay,Train
9246,15681316,Tai,681,France,Female,41,0,120549.29,2,Has Credit Card,Not Active,175722.31,Stay,Train
9247,15682523,Chigozie,762,France,Male,20,1,139432.55,1,Has Credit Card,Active,85606.83,Stay,Train
9248,15650244,Bezrukov,786,Spain,Male,29,7,80895.44,2,Has Credit Card,Not Active,64945.57,Stay,Train
9249,15648638,Chia,629,Spain,Male,34,6,0,2,Has Credit Card,Not Active,190347.72,Stay,Train
9250,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,No Credit Card,Active,100791.36,Stay,Train
9251,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,No Credit Card,Active,167873.49,Stay,Train
9252,15624013,Maxwell,541,France,Female,39,6,109844.81,1,Has Credit Card,Not Active,25289.23,Stay,Train
9253,15800805,Maher,451,France,Female,31,7,140931.82,1,No Credit Card,Active,20388.77,Stay,Train
9254,15667321,Cocci,644,Spain,Male,49,10,0,2,Has Credit Card,Active,145089.64,Stay,Train
9255,15601116,P'an,686,France,Male,32,6,0,2,Has Credit Card,Active,179093.26,Stay,Train
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,Has Credit Card,Not Active,16025.17,Exit,Train
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,Has Credit Card,Not Active,9087.81,Stay,Train
9258,15688689,Esposito,678,Germany,Female,37,8,149000.91,2,Has Credit Card,Active,21472.42,Stay,Train
9259,15652674,Hou,539,France,Male,20,0,83459.86,1,Has Credit Card,Active,146752.67,Stay,Train
9260,15806327,Cyril,800,France,Female,40,3,75893.11,2,Has Credit Card,Not Active,132562.23,Stay,Train
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,No Credit Card,Active,139537.43,Stay,Train
9262,15677117,Crawford,629,France,Female,61,6,0,2,Has Credit Card,Active,133672.61,Stay,Train
9263,15751445,Chikwado,734,Germany,Female,52,6,71283.09,2,No Credit Card,Active,38984.37,Stay,Train
9264,15749669,Hargreaves,542,France,Female,31,3,0,2,Has Credit Card,Active,115217.59,Stay,Train
9265,15656351,Laidley,414,Spain,Male,60,3,0,2,Has Credit Card,Active,93844.82,Stay,Train
9266,15667438,Ferguson,675,France,Female,38,1,104016.88,1,No Credit Card,Not Active,22068.83,Exit,Train
9267,15682273,Burns,683,France,Female,38,5,127616.56,1,Has Credit Card,Not Active,123846.07,Stay,Train
9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,Has Credit Card,Active,172638.13,Stay,Train
9269,15785183,Chukwuebuka,596,Spain,Male,29,2,0,2,Has Credit Card,Active,1591.19,Stay,Train
9270,15705383,Shen,642,France,Male,35,4,125476.31,1,Has Credit Card,Active,91775.51,Stay,Train
9271,15712903,Diaz,499,France,Female,21,3,176511.08,1,Has Credit Card,Active,153920.22,Stay,Train
9272,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,Has Credit Card,Active,71420.16,Stay,Train
9273,15583138,Persse,739,France,Male,42,2,141642.92,2,Has Credit Card,Not Active,172149.76,Stay,Train
9274,15740160,Okwukwe,616,France,Male,31,1,0,2,Has Credit Card,Active,54706.75,Stay,Train
9275,15793425,Watt,560,Spain,Female,33,9,0,1,No Credit Card,Active,183358.21,Stay,Train
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,Has Credit Card,Active,57098,Stay,Test
9277,15623989,Griffin,435,France,Male,54,3,0,1,Has Credit Card,Not Active,156910.46,Exit,Train
9278,15604832,Hsia,633,France,Male,29,7,0,1,Has Credit Card,Active,130224.73,Stay,Test
9279,15584580,Fyodorova,443,France,Male,35,6,161111.45,1,No Credit Card,Not Active,13946.66,Stay,Train
9280,15573854,Chukwujekwu,727,France,Male,62,5,0,2,No Credit Card,Active,38652.96,Stay,Train
9281,15614847,Townsend,674,France,Female,45,6,72494.69,1,No Credit Card,Active,140041.78,Stay,Train
9282,15679966,Marsh,661,France,Female,31,3,133964.3,1,Has Credit Card,Active,166187.1,Stay,Train
9283,15799435,Hayes,619,Spain,Male,34,1,0,1,Has Credit Card,Not Active,139919.38,Stay,Train
9284,15752186,Padovano,562,France,Female,27,3,0,2,Has Credit Card,Not Active,28137.03,Stay,Train
9285,15705544,Ma,633,France,Male,61,3,157201.48,1,No Credit Card,Active,50368.63,Stay,Train
9286,15713632,Ham,551,Spain,Female,48,5,95679.29,1,No Credit Card,Not Active,94978.1,Stay,Train
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,Has Credit Card,Active,69903.93,Exit,Train
9288,15609176,Cawthorne,688,France,Female,32,5,0,2,No Credit Card,Active,177607.77,Stay,Train
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,Has Credit Card,Not Active,196731.08,Stay,Train
9290,15676810,Jen,561,France,Female,31,1,81480.27,2,Has Credit Card,Active,65234.6,Stay,Train
9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,Has Credit Card,Active,186281,Stay,Train
9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,Has Credit Card,Active,111573.3,Stay,Train
9293,15677764,Chao,461,Germany,Female,74,1,186445.31,2,Has Credit Card,Active,196767.83,Stay,Train
9294,15571917,Eluemuno,771,Germany,Female,38,5,137657.71,2,Has Credit Card,Not Active,72985.61,Stay,Train
9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,Has Credit Card,Active,143265.65,Stay,Train
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,Has Credit Card,Active,159268.67,Stay,Train
9297,15702442,Benson,586,Germany,Female,56,9,100781.75,2,Has Credit Card,Active,54448.41,Stay,Train
9298,15699797,Santana,737,France,Male,30,8,174356.13,1,No Credit Card,Not Active,31928.5,Stay,Train
9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,No Credit Card,Not Active,21793.59,Stay,Train
9300,15766826,North,824,France,Male,26,7,146266,1,Has Credit Card,Not Active,21903.62,Exit,Train
9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,Has Credit Card,Not Active,49405.93,Stay,Train
9302,15583857,Siciliano,623,Spain,Female,43,4,123536.52,2,No Credit Card,Not Active,154908.52,Stay,Train
9303,15752534,Mironov,744,France,Male,36,10,0,2,Has Credit Card,Active,182867.84,Stay,Train
9304,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,No Credit Card,Not Active,16957.45,Stay,Train
9305,15783589,Toscano,616,France,Male,40,9,0,2,No Credit Card,Not Active,93717.55,Stay,Train
9306,15598046,Su,662,France,Female,39,5,139562.05,2,Has Credit Card,Not Active,61636.22,Stay,Train
9307,15643330,Chukwuemeka,594,France,Male,37,2,0,2,No Credit Card,Active,95864.5,Stay,Train
9308,15680405,P'eng,685,France,Male,40,2,168001.34,2,Has Credit Card,Active,167400.29,Stay,Train
9309,15728683,Lombardo,742,France,Male,27,0,0,2,No Credit Card,Active,131534.96,Stay,Test
9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,No Credit Card,Active,92934.41,Stay,Train
9311,15733032,Butler,651,Spain,Male,47,2,0,2,Has Credit Card,Active,119808.64,Stay,Train
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,Has Credit Card,Not Active,9439.31,Exit,Train
9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,Has Credit Card,Not Active,18732.91,Stay,Test
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,No Credit Card,Not Active,160162.42,Stay,Train
9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,Has Credit Card,Active,53630.9,Exit,Train
9316,15653110,Chan,694,France,Male,42,8,133767.19,1,Has Credit Card,Not Active,36405.21,Stay,Train
9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,Has Credit Card,Not Active,61446.92,Exit,Train
9318,15585249,Mironova,741,France,Male,42,6,106036.52,1,Has Credit Card,Not Active,194686.78,Exit,Test
9319,15611786,Tsui,668,Spain,Female,69,9,0,1,No Credit Card,Active,134483.07,Stay,Train
9320,15575486,Okoli,529,France,Female,27,1,0,2,Has Credit Card,Active,37769.98,Stay,Train
9321,15780215,Berry,636,France,Male,31,6,0,2,Has Credit Card,Active,2382.61,Stay,Train
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,Has Credit Card,Not Active,106826.92,Exit,Train
9323,15739042,Bogolyubov,767,France,Female,35,9,0,2,Has Credit Card,Not Active,39511.61,Stay,Train
9324,15815316,Kennedy,644,France,Male,50,9,76817,4,Has Credit Card,Not Active,196371.13,Exit,Train
9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,Has Credit Card,Active,122506.78,Stay,Train
9326,15786389,Chuang,635,Spain,Female,41,10,0,2,Has Credit Card,Active,61994.2,Stay,Train
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,No Credit Card,Active,192464.21,Exit,Train
9328,15624715,Ma,593,Spain,Female,40,2,0,1,Has Credit Card,Active,5194.95,Stay,Train
9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,Has Credit Card,Not Active,198256.15,Stay,Train
9330,15572073,Yao,663,Spain,Male,35,5,0,2,Has Credit Card,Active,62634.94,Stay,Train
9331,15780256,Palfreyman,630,France,Male,34,9,0,2,Has Credit Card,Active,114006.35,Stay,Train
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,Has Credit Card,Active,107994.99,Stay,Train
9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,Has Credit Card,Not Active,48571.14,Exit,Train
